State,Reviewing and approving authorities for projects not requiring rezoning,Reviewing and approving authorities for rezoning,Allows Accessory Dwelling Units,Median height restriction (feet),Modal height restriction (feet),Median parking spaces required,Modal parking spaces required,Proportion of residential districts (including mixed use) in municipality that permit multi-family housing,Explicit growth controls index,Open space requirements index ,Minimum lot size index,Maximum permitted density index,Inclusionary zoning programmes index,Maximum height index,Zoning Restrictiveness Index,Owner-occupied housing units with a mortgage,Mortgage Value Median (dollars),Only Second mortgage,Only Home equity loan,Both second mortgage and home equity loan,No second mortgage and no home equity loan,Home equity loan without a primary mortgage,Median household income (dollars),Median Monthly Household Costs (dollars),Median Real Estate Taxes (dollars),Median Gross Rent Total,Median Gross Rent Total 1 bedroom,Median Gross Rent Total 2 bedroom,Median Gross Rent Total 3 bedroom,City,lat,lng,population,density,Cluster
NV,2,3,1,35.5,60,1.25,1,0.181818182,0,1,2,1,0,35.5,2.213410084,1218,291300,0,55,0,1134,29,141757,1647,1694,899,564,951,1373,Winnemucca,40.9645,-117.7247,8354,330.2,7
NH,1,3,1,35,45,2,2,0.214285714,0,1,1,1,0,35,1.425367836,5042,379600,0,793,31,4192,26,150446,2564,8191,1436,1187,1562,1759,Dover,43.1887,-70.8845,74554,474.5,4
NH,2,3,1,35.5,12,1.5,1,0.454545455,0,1,3,1,1,35.5,3.081022557,13924,355700,307,1329,127,11702,459,128976,2299,6450,1597,1261,1645,1971,Nashua,42.7491,-71.491,245209,1138.8,4
NJ,1,3,1,35,35,1.8,1,0.25,0,1,4,2,1,35,2.732290095,1654,231600,72,73,0,1489,20,102618,1896,6350,1697,1466,1781,1727,Absecon,39.4229,-74.4944,9086,634.2,4
NJ,3,3,1,30,10,2,1,0.714285714,0,1,4,1,1,30,3.869064806,1679,490400,9,40,10,1593,27,156920,2399,7943,1554,1426,1702,2164,Asbury Park,40.2226,-74.0119,15245,4116.8,4
NJ,2,4,0,20,20,1.25,1,0.666666667,0,1,1,2,0,20,1.631731657,2575,170300,6,300,0,2219,50,61233,1790,5518,1057,917,1105,1368,Atlantic City,39.3797,-74.4527,38487,1381,7
NJ,2,1,0,35,35,1,1,0.666666667,0,0,3,5,1,35,0.873850035,475,191400,5,49,0,416,5,130365,1862,6941,1175,856,1321,1528,Beverly,40.0652,-74.9221,2502,1784.8,4
NJ,1,2,1,35,35,1,1,0.230769231,0,1,4,1,1,35,2.921767429,1482,412100,18,187,0,1236,41,136071,2395,6628,1481,1149,1474,1656,Brigantine,39.4138,-74.3787,7784,460.8,4
NJ,3,3,0,18.5,16,1,1,0.8,0,1,2,1,0,18.5,2.60925124,5355,291600,193,188,0,4907,67,116069,2635,10000,1331,1165,1483,1800,East Orange,40.7651,-74.2117,68879,6771.2,4
NJ,2,4,0,35,25,1,1,0.875,0,1,4,3,1,35,2.938653916,6654,375100,78,308,8,6075,185,106548,2773,10000,1390,1149,1437,1763,Elizabeth,40.6658,-74.1913,135665,4252.1,4
NJ,1,4,1,40,10,1,1,0.666666667,0,1,1,1,1,40,2.056394282,24570,532600,503,1227,215,22422,203,150109,3021,8312,1799,1760,1790,1856,Jersey City,40.7184,-74.0686,287899,7537.2,4
NJ,1,3,1,35,35,3,1,0.75,0,1,2,1,1,35,2.292980309,1046,569900,0,79,0,932,35,189559,2900,10000,1654,1600,1788,4000,Lambertville,40.3687,-74.943,4127,1469.6,1
NJ,3,4,1,38,50,2.5,2.5,0.5625,0,1,1,1,1,38,2.848076593,3377,452100,3,182,11,3124,57,105777,2713,7358,1646,1390,1740,2081,Long Branch,40.2965,-73.9915,31932,2406,4
NJ,2,3,0,35,35,1,1,0.666666667,0,1,3,1,1,35,3.081022557,4756,193900,43,456,0,4045,212,91221,1798,5423,1187,828,1313,1535,Millville,39.3903,-75.0561,27523,253,4
NJ,1,2,1,60,20,1,1,0.692307692,0,0,1,2,1,60,0.88449896,18447,321100,232,1117,90,16757,251,91779,2413,7227,1273,954,1313,1633,Newark,40.7245,-74.1725,307355,4915.2,4
NJ,1,3,0,23,70,1,1,0.6,0,0,2,1,1,23,1.77740752,2959,366600,33,243,0,2667,16,117807,2861,10000,1341,1133,1359,1613,Passaic,40.8574,-74.1282,70048,8632.7,4
NJ,2,4,1,37.5,10,1.9,1,0.95,0,1,4,1,0,37.5,3.153427336,8782,318000,76,175,68,8397,66,98190,2476,9297,1392,1117,1409,1668,Paterson,40.9147,-74.1624,157864,7244.8,4
NJ,2,3,0,39.5,65,1,1,0.5,0,1,3,2,0,39.5,2.260518777,5490,357200,51,326,8,4940,165,124315,2541,9623,1559,1243,1608,1824,Plainfield,40.6154,-74.4157,54358,3521.9,4
NJ,2,4,0,48,48,2,3,0.222222222,0,0,3,3,0,48,1.555468653,1768,159600,0,27,0,1741,0,75263,1764,5222,1214,1059,1297,1518,Pleasantville,39.39,-74.5169,20562,1387.7,3
NJ,1,3,1,50,75,1,0.5,0.777777778,0,1,1,1,1,50,1.900779216,4707,343200,56,181,9,4296,165,115815,2572,9116,1646,1397,1946,2061,Rahway,40.6077,-74.2807,29664,2939.6,4
NJ,1,4,0,35,35,1,1,0.3,0,1,1,1,0,35,1.580982902,6626,132600,95,446,0,5974,111,89906,1663,4824,1177,906,1167,1607,Trenton,40.2237,-74.7641,362179,4571.3,4
NJ,2,5,1,20,20,1,1,0.666666667,0,0,1,4,1,20,1.057000513,3231,461200,8,121,0,3063,39,123191,2985,10000,1415,1269,1500,1779,Union City,40.7675,-74.0323,67258,20177.4,4
NJ,2,4,0,35,50,2,2,0.090909091,0,1,3,1,1,35,3.236637624,9500,209300,310,669,37,8177,307,98151,1835,4809,1177,1086,1187,1625,Vineland,39.4653,-74.9981,86042,343.2,4
NM,3,2,1,30,65,2,1,0.666666667,2,1,2,2,1,30,3.050225406,95280,248500,3701,6523,272,83873,911,90255,1514,2546,1014,834,1067,1374,Albuquerque,35.1054,-106.6465,769986,1159.8,2
NM,2,2,0,45,45,2,2,0.333333333,0,0,1,2,1,45,1.280340115,711,127700,4,26,23,645,13,48750,1023,1166,831,563,821,998,Belen,34.7115,-106.7986,7367,149.3,3
NM,2,2,0,32.5,40,2,2,0.5,0,0,4,1,0,32.5,2.326624415,5240,181700,43,173,8,5016,0,78422,1333,1202,932,745,875,1114,Clovis,34.4376,-103.1923,38453,628.4,3
NM,2,2,0,35,35,1,1,0.111111111,0,1,1,2,1,35,1.795912905,1515,157200,0,21,0,1487,7,55150,987,766,538,512,530,841,Deming,32.2631,-107.7525,14756,340.8,3
NM,2,2,1,28,35,2,2,0.272727273,0,1,4,1,1,28,3.317608584,6061,236900,106,296,0,5640,19,90699,1530,1424,980,693,876,1329,Farmington,36.7555,-108.1823,46457,520.5,7
NM,2,2,0,30,30,1.5,1,0.083333333,0,0,4,2,1,30,2.456943395,5489,151500,109,176,46,5136,22,73578,1136,1091,855,626,803,1116,Roswell,33.373,-104.5294,48035,624.1,3
NM,2,2,1,25,36,2,2,0.333333333,0,1,3,1,1,25,2.925407491,14418,380100,723,766,61,12757,111,90991,1740,1918,1314,1097,1374,1694,Santa Fe,35.6619,-105.9819,93165,647.7,4
NM,2,2,0,26,26,1,2,0.384615385,0,1,4,1,1,26,3.317608584,602,178500,20,18,0,564,0,96290,1187,1489,708,452,670,867,Socorro,34.0543,-106.9065,8605,229.9,7
NM,2,2,1,40.5,35,1,0.5,0.333333333,0,0,1,3,0,40.5,0.459836335,476,51200,9,10,0,457,0,43821,790,487,672,325,716,857,Tucumcari,35.17,-103.7046,5206,211.4,3
NY,3,3,1,23.5,25,4,1,0.4,0,1,2,1,0,23.5,2.60925124,2882,151200,63,330,0,2254,235,89155,1345,4646,844,715,892,1074,Auburn,42.9338,-76.5685,26674,1235.6,7
NY,2,3,1,20,20,1,1,0.090909091,0,0,2,1,1,20,2.173248675,2622,397200,62,166,9,2297,88,128697,2434,7220,1605,1441,1583,2071,Beacon,41.5036,-73.9655,13876,1130.5,4
NY,1,3,1,27,15,7,7,0,0,1,3,1,0,27,2.209770022,26126,167800,385,2714,102,21721,1204,84741,1118,1943,942,809,902,1027,Buffalo,42.9018,-78.8487,944589,2645.7,0
NY,3,3,1,35,35,1,1,0.333333333,0,0,1,2,1,35,1.831796337,1887,188000,11,198,0,1665,13,88092,1676,4903,1183,1127,1220,1117,Cohoes,42.7732,-73.7077,17960,1838,4
NY,2,4,0,35,35,1,1,0.428571429,0,0,1,3,0,35,0.771066467,2803,93500,13,74,0,2668,48,77554,1091,2754,823,635,882,1044,Elmira,42.0938,-76.8097,26494,1410.5,3
NY,2,2,1,24.5,25,2,2,0,0,0,1,2,0,24.5,0.804928735,1742,93800,6,204,0,1515,17,71839,1143,3632,832,666,877,967,Fulton,43.3171,-76.4167,11381,1120.1,7
NY,3,2,0,45,45,1,1,0.5,0,1,1,3,0,45,1.37125028,1252,130100,34,104,0,1005,109,96649,1244,3785,939,826,974,1237,Geneva,42.8645,-76.9826,12670,1160.8,3
NY,1,1,0,35,35,2,2,0.75,0,0,1,5,0,35,-0.781804687,830,86400,0,83,0,731,16,71875,948,2640,739,592,750,925,Hornell,42.3333,-77.6633,8208,966.6,3
NY,1,2,0,12,12,1,1,0.555555556,0,1,1,1,1,12,1.74516415,651,325800,0,24,0,619,8,94107,2119,5523,1194,768,1196,1278,Hudson,42.2515,-73.7859,5923,1059.8,7
NY,2,3,0,29.5,35,1,1,0.6,0,0,4,2,0,29.5,2.137147081,3373,77800,20,245,0,3053,55,73199,896,2533,703,551,728,878,Jamestown,42.0976,-79.2367,28679,1244.2,3
NY,1,3,1,17.5,15,2,1,0.666666667,0,1,1,2,1,17.5,1.555686816,3057,261200,38,241,5,2695,78,99284,1903,5945,1232,1116,1436,1656,Kingston,41.9295,-73.9968,24018,1239.4,4
NY,3,4,0,90,90,1,1,0.647058824,0,1,1,1,1,90,2.848076593,7696,469000,100,544,78,6833,141,133425,3324,10000,1461,1273,1653,2118,Mount Vernon,40.9136,-73.8291,72817,6401.2,4
NY,2,4,0,60,35,1,1,0.6,0,1,3,2,1,60,2.891545223,9473,668900,243,1122,31,7904,173,191624,4000,10000,1763,1589,1960,2327,New Rochelle,40.9304,-73.7836,80828,3034,1
NY,2,2,0,40,75,2,2,0.5,1,0,1,1,1,40,1.858567642,613195,742800,10134,45279,2461,545988,9333,139047,3148,5991,1714,1636,1725,1978,New York,40.6943,-73.9249,18908608,11080.3,5
NY,2,4,1,48,48,2,1,0.25,0,1,1,1,0,48,1.976824057,1301,89400,40,65,0,1179,17,87039,1158,3140,722,372,835,918,Ogdensburg,44.7088,-75.4717,9902,771.5,3
NY,1,3,0,27.5,25,1.5,1,0.2,0,1,2,5,1,27.5,0.912610708,1588,144100,55,133,16,1381,3,98929,1348,3786,840,585,930,959,Oneida,43.0769,-75.6622,10326,180.8,7
NY,1,4,0,16,12,3,2,0,0,1,1,3,0,16,0.890798101,2127,117900,0,292,3,1759,73,95856,1378,4217,977,774,1016,1130,Oswego,43.4516,-76.5005,17092,866.7,7
NY,2,2,1,15,15,1,1,0.4,0,1,2,2,1,15,2.188113998,891,189700,0,69,0,762,60,78844,1729,4943,1157,942,1181,1542,Port Jervis,41.3783,-74.691,8725,1331.6,7
NY,1,2,1,10,10,6,6,0.333333333,0,0,1,2,0,10,0.40908758,1227,209300,0,69,0,971,187,110427,1486,4306,1140,878,1181,1417,Rensselaer,42.6465,-73.7328,9252,1123.9,0
NY,2,4,1,48,60,3,10,0.8,0,1,1,1,0,48,1.976824057,21156,118400,244,2124,55,17845,888,77777,1149,3038,995,821,1048,1216,Rochester,43.168,-77.6162,699921,2278,0
NY,1,3,1,35,35,1,1,0.333333333,0,0,3,1,1,35,2.169608613,4046,135700,53,528,0,3323,142,88835,1320,4257,867,685,933,987,Rome,43.226,-75.4909,32031,165.2,3
NY,3,4,1,35,40,2,1,0.35,0,1,4,1,1,35,4.024679872,4570,433200,102,659,0,3651,158,153333,2399,6233,1495,1298,1684,2037,Saratoga Springs,43.0674,-73.7775,74339,392.2,4
NY,2,3,0,38,45,1.5,1,0.5,0,0,1,1,0,38,1.305636202,7954,147500,178,547,21,6937,271,88031,1474,5062,1038,906,1050,1165,Schenectady,42.8025,-73.9275,68476,2446.3,3
NY,2,3,1,30,30,1,1,0.533333333,0,1,1,1,0,30,1.821208991,14644,126000,274,1404,62,12350,554,82263,1187,3312,932,778,950,1123,Syracuse,43.0407,-76.1437,410732,2251.6,7
NY,2,3,0,35,35,1,1,0.583333333,0,1,2,1,1,35,2.688821464,7427,652200,143,936,0,6165,183,156202,3528,10000,2047,1890,2235,2258,White Plains,41.022,-73.7547,59421,2356.3,1
NY,3,4,1,20,20,1,1,0.363636364,0,1,2,2,1,20,2.895185285,22378,478800,236,2009,202,19599,332,142995,2881,9530,1659,1470,1784,1933,Yonkers,40.9466,-73.8673,209780,4498.4,4
NC,2,3,0,35,50,1,1,0.6,0,0,1,3,0,35,0.615451401,2211,181900,0,381,0,1784,46,92301,1162,1476,863,500,808,1084,Albemarle,35.3594,-80.1915,16444,358.6,3
NC,2,3,1,45,80,2,1,0.818181818,0,1,1,1,1,45,2.296620371,11456,391900,93,1187,31,9936,209,106723,1743,2779,1250,1103,1315,1588,Asheville,35.5707,-82.5537,294013,795.6,4
NC,2,3,0,50,50,3,3,0.375,0,1,4,1,0,50,2.99781227,533,160400,9,56,0,460,8,75924,1092,1588,882,580,757,965,Bessemer City,35.284,-81.2828,5472,404.3,3
NC,1,3,0,35,50,2,1,0.769230769,0,1,3,1,0,35,2.209770022,7567,186400,272,594,8,6580,113,83582,1247,1425,947,860,905,1093,Burlington,36.076,-79.4685,147415,726.6,3
NC,2,3,1,40,40,2,1,0.533333333,0,1,4,1,1,40,3.473223651,138987,319200,2142,12780,256,121927,1882,111157,1666,2595,1399,1272,1387,1548,Charlotte,35.2083,-80.8303,1427444,1089.8,2
NC,2,3,1,22.5,25,2,1,0.142857143,0,1,1,3,0,22.5,1.131024191,684,156300,23,56,0,582,23,77917,1333,1612,720,384,794,929,Clinton,35.0004,-78.3313,8362,423.1,7
NC,2,3,1,45,35,2,1,0.363636364,0,1,3,1,1,45,3.081022557,46368,315600,804,3803,109,41076,576,114577,1654,2997,1296,1139,1326,1549,Durham,35.9792,-78.9022,399616,950.8,4
NC,2,3,1,35,35,2,2,0.3,0,0,4,3,0,35,1.79205468,1903,108100,0,140,12,1677,74,70809,972,1311,741,574,774,1036,Eden,36.5027,-79.7412,15349,416.8,3
NC,2,3,1,30,25,0.4,0.4,0.375,0,1,1,1,0,30,1.821208991,24161,173900,562,1212,111,22025,251,80676,1375,1950,1117,885,1028,1273,Fayetteville,35.085,-78.9772,328804,543.5,7
NC,2,3,1,25,25,2,2,0.25,0,1,4,2,0,25,2.65271987,3152,165400,61,160,0,2919,12,68405,1279,1603,940,517,923,1133,Goldsboro,35.3778,-77.9717,33566,453.3,7
NC,2,3,1,67,67,1.25,1,0.5,0,1,4,1,0,67,2.99781227,40144,201200,866,4147,202,34145,784,87560,1346,2103,1048,926,1032,1198,Greensboro,36.0956,-79.8271,347130,873.2,3
NC,2,3,1,12,12,2,2,0.5,0,0,1,1,0,12,1.305636202,691,111100,0,9,0,662,20,67461,1050,1269,429,263,380,960,Hamlet,34.8892,-79.7099,6043,443,7
NC,2,3,1,17.5,15,1,1,0.571428571,0,1,4,1,0,17.5,2.99781227,6244,230000,60,653,0,5429,102,92519,1371,1793,917,760,918,992,Hickory,35.741,-81.3223,206008,539.2,7
NC,2,1,1,50,50,3,5,0.384615385,0,1,4,2,0,50,2.341489738,16731,213600,353,1409,81,14663,225,91170,1474,2245,1030,909,1004,1202,High Point,35.991,-79.9937,164836,774.3,0
NC,3,2,1,12,12,2,2,0.428571429,0,1,1,2,0,12,1.71634268,1397,137300,34,114,17,1165,67,78594,1194,1409,750,544,776,902,Laurinburg,34.7602,-79.4773,14971,460.7,7
NC,3,3,1,40,50,1.25,1,0.4,0,1,1,3,0,40,1.526865346,1127,213400,11,228,0,880,8,77243,1519,1871,872,711,908,1093,Lincolnton,35.4748,-81.2386,11225,499.6,7
NC,2,2,0,35,35,1.5,1,0.5,0,1,3,2,0,35,2.104903711,842,136800,23,68,0,732,19,60345,1063,776,610,412,679,875,Marion,35.6777,-82.0017,7652,494.6,3
NC,2,2,0,42.5,20,2,2,0.384615385,0,1,1,1,0,42.5,1.665593925,1407,320000,30,194,12,1102,69,106178,1702,1566,1070,773,1038,1207,Morehead City,34.7308,-76.7388,9632,502.1,3
NC,1,3,1,15,15,1.5,1,0.285714286,0,1,2,3,0,15,1.127384128,1409,176900,82,159,0,972,196,69208,1147,1389,666,492,756,758,Mount Airy,36.5083,-80.6155,10621,350,7
NC,1,3,0,35,35,1.375,1,0.714285714,0,1,3,3,0,35,1.519585221,1672,148000,30,113,0,1465,64,73673,1164,1368,923,636,885,1087,Newton,35.663,-81.2335,13173,368.7,3
NC,2,3,1,38,35,1,1,0.384615385,0,1,4,1,1,38,3.473223651,73423,339900,1341,8267,338,62536,941,122977,1743,2674,1371,1208,1377,1635,Raleigh,35.8324,-78.6429,1163152,1210,2
NC,2,3,0,35,35,1,1,0.333333333,0,0,3,3,0,35,1.399853587,618,170100,0,74,0,544,0,100833,1219,1441,730,671,626,1068,Randleman,35.8165,-79.8066,4573,432.7,3
NC,2,3,1,35,35,2,1,0.538461538,0,0,1,1,0,35,1.305636202,6359,145700,53,561,0,5629,116,74817,1254,1453,891,623,807,1072,Rocky Mount,35.9685,-77.804,54260,468.9,3
NC,2,3,1,30,30,2,2,0.8,0,1,3,1,0,30,2.605611177,4245,206800,100,351,0,3689,105,92849,1271,1934,961,734,894,1157,Salisbury,35.6658,-80.4905,35437,621.2,7
NC,2,2,1,35,35,2,1,0.4375,0,1,2,2,0,35,1.712702618,3476,206400,52,286,0,3137,1,85893,1379,2363,918,711,935,1071,Sanford,35.4875,-79.177,30373,396.6,7
NC,3,3,1,50,35,2,1,0.35,0,1,1,1,0,50,2.217050146,4350,208200,0,452,91,3639,168,81143,1354,1779,873,717,873,1120,Statesville,35.7842,-80.8713,28576,435.7,3
NC,2,3,1,12,12,5,5,0.454545455,0,0,1,4,0,12,0.270359001,1163,189600,34,229,8,859,33,97007,1195,1461,909,822,941,894,Trinity,35.8756,-80.0093,7012,160.3,0
NC,3,3,1,50,50,2,1,0.333333333,0,1,1,1,0,50,2.217050146,1165,208900,8,59,0,1061,37,73185,1641,1842,827,471,829,953,Washington,35.5586,-77.0545,9759,460.1,3
NC,2,3,0,50,50,1,1,0.166666667,0,0,1,1,0,50,1.305636202,473,134800,10,46,28,389,0,90067,1217,1523,753,557,789,844,Whiteville,34.3306,-78.7014,4761,330.7,3
NC,1,3,1,35,35,2,1,0.722222222,0,1,3,1,1,35,2.685181402,16052,320900,224,2021,62,13530,215,106042,1801,2447,1213,1100,1238,1444,Wilmington,34.2099,-77.8866,268625,878.3,4
NC,4,3,1,45,40,1.5,1,0.535714286,0,1,4,1,1,45,4.264905961,34716,193300,399,3253,226,29852,986,86353,1334,1915,956,781,927,1182,Winston-Salem,36.1029,-80.261,427706,721.6,4
ND,3,3,1,50,50,2,1,0.1,0,0,3,1,0,50,2.485879543,11755,296600,210,1315,43,9985,202,111209,1817,2967,969,790,951,1284,Bismarck,46.8143,-100.7694,99433,820.3,3
ND,2,3,1,50,40,2,2,0.230769231,0,1,4,1,0,50,2.99781227,3488,266600,38,226,0,3155,69,107250,1720,2457,974,776,947,1334,Dickinson,46.8918,-102.7925,25116,734.6,3
ND,2,3,0,35,35,1,1,0.428571429,0,1,4,1,0,35,2.99781227,16246,254000,247,1703,35,13961,300,114125,1677,3264,900,789,923,1220,Fargo,46.8651,-96.8292,228364,968.3,7
ND,3,3,1,35,35,1,1,0.75,0,0,3,2,0,35,2.140787143,4020,263200,154,175,0,3502,189,107661,1602,2858,979,888,926,1252,Mandan,46.829,-100.887,24049,686.9,7
ND,2,3,1,65,65,2,2,0.4,0,1,2,1,0,65,2.213410084,7435,255300,222,333,0,6818,62,103531,1707,2928,937,752,958,1188,Minot,48.2375,-101.278,48038,670,3
ND,3,3,0,45,35,2,2,0.153846154,0,1,2,1,0,45,2.60925124,3077,267400,85,31,24,2883,54,144964,1635,1841,1095,942,1089,1300,Williston,48.1814,-103.6364,27783,462.5,3
OH,2,3,0,35,35,1,1,0.5,0,1,1,1,0,35,1.821208991,25038,107300,635,2172,66,21629,536,73139,1074,1974,887,672,874,1070,Akron,41.0798,-81.5219,541945,1186.2,3
OH,2,4,0,10,10,2,1,0.1,0,0,4,4,0,10,1.602577346,3815,384500,24,746,0,2898,147,160110,2421,5396,1690,1395,1701,2346,Aurora,41.3118,-81.345,17227,290.3,4
OH,2,2,0,40,30,2,1,0.142857143,0,1,3,1,0,40,2.449996111,5046,394800,76,969,0,3925,76,177860,2456,6349,1364,1388,1387,1188,Avon,41.4485,-82.0187,24822,461,4
OH,2,2,0,35,35,2,2,0.642857143,0,1,1,1,0,35,1.665593925,6188,316800,132,1167,0,4722,167,123598,1831,4668,1274,367,1385,1536,Avon Lake,41.4944,-82.0159,25220,874.9,4
OH,3,3,0,35,35,1,1,0.216216216,0,1,2,1,0,35,2.60925124,4054,115700,39,470,25,3409,111,71807,1041,1658,766,625,765,987,Barberton,41.0095,-81.6037,25167,1077.7,3
OH,1,3,0,24,18,1.5,1,0.6,0,1,3,1,1,24,2.685181402,3867,321900,75,589,9,2998,196,141104,2043,7424,1125,763,1439,1534,Bay Village,41.4851,-81.9317,16047,1357,4
OH,1,2,0,35,35,1.5,1.5,0,0,0,1,3,0,35,0.06399518,1062,130400,0,172,0,864,26,66750,1105,1203,797,642,777,1106,Belpre,39.2815,-81.5972,6690,741.2,3
OH,2,2,0,35,35,2,1,0.5,0,1,2,1,0,35,2.057795018,3302,179000,46,411,15,2653,177,94167,1458,3856,997,770,1100,1329,Berea,41.3696,-81.8641,18550,1260.9,3
OH,2,3,0,25,20,2,2,0.545454545,0,0,2,1,0,25,1.697837295,2621,220500,33,416,0,2071,101,97034,1447,2570,823,635,889,1143,Bowling Green,41.3776,-83.6495,30157,905.2,7
OH,1,3,0,25,35,2,2,0.5,0,0,2,2,0,25,0.956903739,4477,286900,63,567,0,3729,118,125072,1905,6147,1038,939,1039,1195,Broadview Heights,41.3196,-81.6779,19815,587,7
OH,2,3,0,35,35,2,2,0.5,0,1,1,1,0,35,1.821208991,1341,146300,48,58,0,1155,80,82128,1188,2772,940,786,1054,1079,Brooklyn,41.4349,-81.7497,11259,1022.6,3
OH,3,3,0,35,35,2,2,0.222222222,0,1,4,1,0,35,3.393653426,7646,220400,83,982,9,6308,264,101140,1483,2953,1100,900,1106,1322,Brunswick,41.2465,-81.8198,35304,1049.3,7
OH,1,1,0,35,35,2,2,0.266666667,0,1,1,1,0,35,1.114137704,932,169400,0,106,15,794,17,90814,1243,2145,870,785,880,1183,Canal Fulton,40.8895,-81.5882,5315,601.6,3
OH,2,2,1,18,16,3,1,0.555555556,0,1,4,4,0,18,1.806920003,4854,243700,34,439,21,4107,253,117629,1679,4691,1078,871,1102,1430,Centerville,39.6339,-84.1449,24510,862.3,7
OH,1,2,1,25,25,1,1,0.384615385,0,1,1,1,0,25,1.26975277,36871,208100,909,3608,107,31766,481,101907,1505,3071,893,764,966,1150,Cincinnati,39.1413,-84.506,1692702,1530.6,7
OH,2,3,0,20,10,2,1,0.666666667,0,0,1,1,1,20,1.781047582,35997,101400,873,2332,165,31347,1280,67621,1122,1959,851,695,866,1007,Cleveland,41.4764,-81.6805,1680247,1839.6,7
OH,1,3,1,40,45,2,2,0.777777778,0,0,1,1,0,40,0.909795046,7063,170100,123,855,99,5654,332,102957,1643,5088,1091,862,1139,1352,Cleveland Heights,41.5113,-81.5636,45002,2154.3,3
OH,1,3,0,40,35,2,2,0.166666667,0,0,4,1,0,40,2.086398326,1206,194700,22,289,0,882,13,110671,1358,1943,661,554,669,774,Columbiana,40.8872,-80.6757,6688,424.6,3
OH,3,2,0,35,35,3,1,0.55,0,1,1,1,1,35,2.53684646,120705,221200,2053,12429,547,103434,2242,97642,1505,3192,1161,1002,1200,1274,Columbus,39.9862,-82.9855,1572546,1581,2
OH,1,3,0,40,40,2,2,0.5,0,1,2,1,0,40,1.817568929,15212,102800,329,784,0,13586,513,72170,1057,1841,830,639,848,1004,Dayton,39.7805,-84.2003,668825,950,3
OH,3,3,1,24,35,2,1,0.1875,0,1,2,3,0,24,1.919066439,9278,486800,236,1687,99,7078,178,195873,3001,10000,1541,1291,1613,2376,Dublin,40.1112,-83.1454,48893,764.9,4
OH,1,3,0,35,35,2,2,0.444444444,0,0,4,3,0,35,1.396213525,4007,155600,57,370,0,3327,253,77718,1280,2617,939,854,953,1324,Eastlake,41.6581,-81.4322,17625,1062.2,3
OH,2,3,0,35,35,1,1,0.666666667,0,1,1,1,0,35,1.821208991,4509,163500,76,263,11,4093,66,90739,1259,2493,937,733,953,1099,Fairborn,39.801,-84.0094,34494,914.1,3
OH,2,2,0,35,35,2,1,0.32,0,1,2,3,0,35,1.367610217,1894,219600,0,284,0,1577,33,99608,1421,2775,958,1082,897,2114,Fairlawn,41.1271,-81.6216,7697,651,7
OH,1,3,0,35,35,2,1,0.6,0,1,1,2,0,35,1.080275435,2530,116600,25,177,16,2244,68,66356,1008,1220,745,638,761,886,Fremont,41.3535,-83.1147,15900,720.3,3
OH,1,2,0,25,15,2,2,0.125,0,1,1,1,0,25,1.26975277,7339,308600,90,873,37,6162,177,130008,1935,5557,1318,1074,1318,1666,Gahanna,40.0251,-82.8637,35529,1103.4,4
OH,3,2,0,15,35,1,1,0.142857143,0,1,2,3,0,15,1.763451373,820,138600,30,52,0,731,7,74048,1162,2160,832,676,861,1125,Geneva,41.8007,-80.9461,5935,561.8,7
OH,1,2,0,60,35,1,1,0.333333333,0,0,1,1,0,60,0.75417998,1562,577300,47,101,0,1374,40,167500,2644,10000,1641,1508,1550,1855,Grandview Heights,39.9793,-83.0408,8258,2425.2,4
OH,2,3,1,36,36,2,2,0.375,0,1,4,1,0,36,2.99781227,5088,279300,37,604,0,4242,205,124167,1742,3845,1089,935,1087,1011,Green,40.9483,-81.4757,27333,329.5,7
OH,1,2,0,20,20,2,2,0.25,0,1,1,2,0,20,0.924660369,1858,145000,7,146,24,1643,38,82262,1099,1339,668,483,657,791,Greenville,40.1043,-84.6209,12768,741,7
OH,2,3,0,25,25,2,1,0.375,0,1,4,1,0,25,2.99781227,3066,213700,67,304,0,2629,66,124063,1647,2852,1099,921,1194,1107,Harrison,39.2584,-84.7868,13086,946,7
OH,2,2,0,16,12,1.25,1,0.384615385,0,1,2,1,0,16,2.057795018,7339,342600,85,1242,36,5676,300,147106,2249,7205,1518,1207,1663,1728,Hilliard,40.0353,-83.1578,36103,976.8,4
OH,2,2,1,16,16,2,2,0.416666667,6,1,1,2,1,16,3.194723665,4999,427600,38,914,3,3906,138,188569,2539,7005,2105,2037,2237,1918,Hudson,41.2399,-81.4408,23005,346.6,6
OH,2,3,0,45,60,1.25,2,0.666666667,0,1,2,1,0,45,2.213410084,2526,216900,17,241,0,2215,53,120042,1383,3473,898,778,968,1110,Kent,41.149,-81.361,27336,1144.4,3
OH,2,3,0,47.5,50,1.7,1,0.222222222,0,0,2,2,0,47.5,1.352744895,11296,177300,186,1018,0,9811,281,91453,1365,3503,942,761,975,1128,Kettering,39.6956,-84.1494,57707,1190.5,3
OH,3,3,0,42.5,10,2,1,0.25,0,1,1,1,0,42.5,2.217050146,7847,225900,133,990,29,6321,374,114669,1643,4864,941,795,1055,1354,Lakewood,41.4822,-81.8008,50605,3525.2,4
OH,2,3,0,50,50,2,2,1,0,0,1,3,0,50,0.615451401,3632,92800,116,297,0,3107,112,68094,963,1179,811,570,808,890,Lima,40.741,-84.112,35555,1008,3
